
[  0]    1180 || B: 0.656 | C: 0.807 | M: 0.692 | S: 0.069 | T: 2.224 || ETA: 2 days, 3:34:06 || timer: 1.280
[  0]    1190 || B: 0.654 | C: 0.800 | M: 0.692 | S: 0.070 | T: 2.217 || ETA: 2 days, 3:34:27 || timer: 1.362
[  0]    1200 || B: 0.656 | C: 0.800 | M: 0.697 | S: 0.071 | T: 2.224 || ETA: 2 days, 3:33:34 || timer: 1.307
[  0]    1210 || B: 0.659 | C: 0.806 | M: 0.699 | S: 0.071 | T: 2.234 || ETA: 2 days, 3:32:34 || timer: 1.258
[  0]    1220 || B: 0.657 | C: 0.806 | M: 0.698 | S: 0.071 | T: 2.232 || ETA: 2 days, 3:32:58 || timer: 1.325
[  0]    1230 || B: 0.655 | C: 0.807 | M: 0.696 | S: 0.071 | T: 2.229 || ETA: 2 days, 3:20:45 || timer: 1.318
[  0]    1240 || B: 0.656 | C: 0.804 | M: 0.693 | S: 0.071 | T: 2.224 || ETA: 2 days, 3:20:43 || timer: 1.283
[  0]    1250 || B: 0.656 | C: 0.804 | M: 0.691 | S: 0.070 | T: 2.221 || ETA: 2 days, 3:20:33 || timer: 1.375
[  0]    1260 || B: 0.652 | C: 0.790 | M: 0.685 | S: 0.071 | T: 2.198 || ETA: 2 days, 3:34:44 || timer: 1.283
[  0]    1270 || B: 0.658 | C: 0.788 | M: 0.686 | S: 0.070 | T: 2.201 || ETA: 2 days, 3:34:49 || timer: 1.319
[  0]    1280 || B: 0.654 | C: 0.789 | M: 0.688 | S: 0.069 | T: 2.199 || ETA: 2 days, 3:34:46 || timer: 1.418
[  0]    1290 || B: 0.646 | C: 0.785 | M: 0.684 | S: 0.068 | T: 2.183 || ETA: 2 days, 3:35:03 || timer: 1.448
[  0]    1300 || B: 0.638 | C: 0.780 | M: 0.678 | S: 0.068 | T: 2.164 || ETA: 2 days, 3:35:08 || timer: 1.317
[  0]    1310 || B: 0.642 | C: 0.786 | M: 0.677 | S: 0.068 | T: 2.173 || ETA: 2 days, 3:34:50 || timer: 1.342
[  0]    1320 || B: 0.634 | C: 0.779 | M: 0.666 | S: 0.069 | T: 2.148 || ETA: 2 days, 3:35:13 || timer: 1.350
[  0]    1330 || B: 0.636 | C: 0.776 | M: 0.666 | S: 0.069 | T: 2.147 || ETA: 2 days, 3:35:09 || timer: 1.347
[  0]    1340 || B: 0.627 | C: 0.763 | M: 0.660 | S: 0.068 | T: 2.119 || ETA: 2 days, 3:16:51 || timer: 1.332
[  0]    1350 || B: 0.617 | C: 0.755 | M: 0.654 | S: 0.067 | T: 2.093 || ETA: 2 days, 3:16:42 || timer: 1.327
[  0]    1360 || B: 0.612 | C: 0.755 | M: 0.646 | S: 0.069 | T: 2.082 || ETA: 2 days, 3:32:38 || timer: 1.337
[  0]    1370 || B: 0.605 | C: 0.753 | M: 0.646 | S: 0.069 | T: 2.073 || ETA: 2 days, 3:31:59 || timer: 1.313
[  0]    1380 || B: 0.607 | C: 0.753 | M: 0.642 | S: 0.068 | T: 2.072 || ETA: 2 days, 3:31:40 || timer: 1.376
[  0]    1390 || B: 0.604 | C: 0.752 | M: 0.641 | S: 0.068 | T: 2.065 || ETA: 2 days, 3:31:25 || timer: 1.376
[  0]    1400 || B: 0.605 | C: 0.746 | M: 0.635 | S: 0.068 | T: 2.054 || ETA: 2 days, 3:31:48 || timer: 1.339
[  0]    1410 || B: 0.602 | C: 0.734 | M: 0.634 | S: 0.067 | T: 2.037 || ETA: 2 days, 3:31:52 || timer: 1.326
